Date,Low,Open,Volume,High,Close,Adjusted Close
1-18-05,98.95907593,100.1097641,26443948,102.1272049,101.5692902,101.5692902
1-19-05,97.98771667,101.942894,22599793,102.2666779,98.28161621,98.28161621
1-20-05,95.64151001,95.89057922,18070680,97.75857544,96.59792328,96.59792328
1-21-05,93.70875549,96.9067688,18586206,97.31523895,93.78845978,93.78845978
1-24-05,89.82331848,93.99269104,28150521,94.31150055,90.02257538,90.02257538
1-25-05,87.81584167,90.6302948,21398307,90.77973175,88.22929382,88.22929382
1-26-05,89.2405014,89.30027771,24708066,94.35134888,94.2666626,94.2666626
1-27-05,92.25421143,94.027565,13304482,94.07737732,93.68882751,93.68882751
1-28-05,92.82208252,94.6552124,24507919,96.98647308,94.81461334,94.81461334
1-31-05,95.50203705,96.48336029,19265342,97.81336975,97.44475555,97.44475555
2-1-05,94.9590683,96.82706451,37819226,97.96281433,95.59169769,95.59169769
2-2-05,101.4497375,107.3725433,65844480,107.9952087,102.5954437,102.5954437
2-3-05,102.5207291,102.6103897,26073565,106.2866135,105.0363007,105.0363007
2-4-05,100.9217224,102.8494949,29749693,103.4871063,101.7984314,101.7984314
2-7-05,97.38996124,102.2467575,26017958,102.8146286,97.64898682,97.64898682
2-8-05,96.9017868,98.11225128,23046060,99.63653564,98.94911194,98.94911194
2-9-05,94.37625122,100.0051575,34471726,100.4235916,95.43229675,95.43229675
2-10-05,92.27911377,95.62657166,38107704,95.74611664,93.6390152,93.6390152
2-11-05,92.68758392,92.98148346,26330324,95.80091858,93.35009766,93.35009766
2-14-05,90.16204834,91.08359528,77413481,96.17949677,96.13466644,96.13466644
2-15-05,96.17949677,96.43852234,51758881,99.546875,97.25048065,97.25048065
2-16-05,96.78721619,96.98647308,33188534,99.29282379,98.83454132,98.83454132
2-17-05,98.03752899,98.54562378,20906871,99.50204468,98.58049774,98.58049774
2-18-05,97.96281433,98.88435364,17035414,99.0487442,98.60540009,98.60540009
2-22-05,94.83951569,97.88311005,27068480,99.07862854,95.32769012,95.32769012
2-23-05,93.97774506,96.28908539,31288840,96.87688446,96.61286926,96.61286926
2-24-05,90.77475739,91.34262848,51822117,94.57052612,94.09231567,94.09231567
2-25-05,92.40863037,94.22183228,20021766,94.60539246,92.58795929,92.58795929
2-28-05,92.5779953,92.65271759,15695411,94.58049011,93.64399719,93.64399719
3-1-05,90.66018677,94.29157257,18692201,94.52071381,92.68260193,92.68260193
3-2-05,91.83577728,92.62780762,14625616,93.48459625,92.24424744,92.24424744
3-3-05,91.81086731,92.71746826,15274238,93.52444458,93.15583038,93.15583038
3-4-05,92.18945313,93.00141144,13598982,93.275383,92.60290527,92.60290527
3-7-05,93.16579437,93.53939056,17399775,94.44599152,94.05246735,94.05246735
3-8-05,92.13964081,94.19692993,16152518,94.57052612,92.25421143,92.25421143
3-9-05,89.74362183,91.76105499,22805963,91.98023224,90.33639526,90.33639526
3-10-05,88.36877441,90.16703033,22003165,90.2616806,89.65395355,89.65395355
3-11-05,88.24423981,89.88309479,16116784,90.137146,88.56802368,88.56802368
3-14-05,85.96279144,88.83203888,22376760,88.86690521,87.16827393,87.16827393
3-15-05,86.77973175,87.32269287,20922329,89.66391754,88.97151184,88.97151184
3-16-05,87.17823792,88.02008057,14265872,88.97151184,87.47212982,87.47212982
3-17-05,87.57176208,88.23427582,16583126,89.48458862,89.3102417,89.3102417
3-18-05,88.82207489,89.07113647,14233150,89.86317444,89.68384552,89.68384552
3-21-05,88.29405212,89.30027771,15023501,90.74486542,90.10227203,90.10227203
3-22-05,88.59293365,90.25171661,11305618,90.6302948,88.96652985,88.96652985
3-23-05,88.65270996,88.65270996,9726320,89.78347015,89.15582275,89.15582275
3-24-05,89.26541138,90.01261139,7438176,90.09231567,89.29032135,89.29032135
3-28-05,90.137146,90.5007782,17541504,92.05495453,90.37126923,90.37126923
3-29-05,88.70252228,90.18695831,12994525,91.29779053,89.44972229,89.44972229
3-30-05,89.46466064,89.98271942,12518949,90.38620758,89.88807678,89.88807678
3-31-05,88.48832703,88.64274597,13587941,90.35632324,89.91796875,89.91796875
4-1-05,89.65893555,90.54063416,12410343,91.13340759,89.68384552,89.68384552
4-4-05,89.58421326,89.63900757,16213345,92.31398773,92.29904175,92.29904175
4-5-05,93.43478394,93.51448822,17538895,94.77475739,93.93291473,93.93291473
4-6-05,93.43976593,94.2666626,10544576,94.47090149,94.25670624,94.25670624
4-7-05,93.9677887,94.03752136,19457057,96.94661713,96.51822662,96.51822662
4-8-05,95.36753845,96.48336029,10271557,97.18572235,95.66641998,95.66641998
4-11-05,95.80091858,96.18447876,10861560,97.0362854,96.25421906,96.25421906
4-12-05,94.35134888,96.13964844,14694071,96.84699249,96.61785126,96.61785126
4-13-05,94.51074982,96.37376404,13160745,96.79718018,96.10477448,96.10477448
4-14-05,94.69506073,96.2741394,12351524,96.81710815,95.36753845,95.36753845
4-15-05,91.98521423,94.69506073,23241590,94.81461334,92.15457916,92.15457916
4-18-05,91.40240479,91.94536591,13149704,93.58920288,93.1359024,93.1359024
4-19-05,93.66392517,94.31150055,16923195,95.64151001,95.34262848,95.34262848
4-20-05,97.58921051,98.9192276,31018832,99.87564087,98.68012238,98.68012238
4-21-05,99.2878418,99.83579254,35636877,102.1172409,101.7286987,101.7286987
4-22-05,106.72995,111.0338211,66659122,111.5817642,107.5020523,107.5020523
4-25-05,108.3538666,108.5033035,39828730,111.9503784,111.347641,111.347641
4-26-05,108.7374268,109.698822,34673479,110.585495,108.966568,108.966568
4-27-05,107.9653168,108.5879898,20606550,110.0126495,109.4796448,109.4796448
4-28-05,108.4485092,109.3401642,17430691,110.625351,109.3152618,109.3152618
4-29-05,108.5033035,110.5406647,18409144,110.7100296,109.5892334,109.5892334
5-2-05,109.69384,110.610405,19608021,111.4323273,110.7299576,110.7299576
5-3-05,110.2467651,110.5107803,35693689,113.6490173,112.6726761,112.6726761
5-4-05,113.0761642,113.1907349,24257584,114.510788,113.8233643,113.8233643
5-5-05,112.5182571,113.8831406,15075496,113.8831406,113.0662003,113.0662003
5-6-05,112.812149,113.7735519,13578506,114.1969604,113.584259,113.584259
5-9-05,112.2940903,113.574295,11115107,113.8233643,112.5879898,112.5879898
5-10-05,111.9404221,112.3140182,12739171,113.4746704,113.4746704,113.4746704
5-11-05,113.5394287,114.0574875,23043651,115.5568619,115.21315,115.21315
5-12-05,113.6739197,114.9740524,17963480,115.6813965,113.9329529,113.9329529
5-13-05,113.2355652,114.1620941,14886590,115.1135254,114.1919785,114.1919785
5-16-05,113.8582306,114.4111557,11405391,115.3775406,115.0935974,115.0935974
5-17-05,114.6701889,114.8495178,15676339,116.2891235,116.129715,116.129715
5-18-05,116.3239899,116.3688202,24716297,119.5369492,119.133461,119.133461
5-19-05,118.6901169,119.7212524,19505840,120.1347046,119.1434174,119.1434174
5-20-05,119.3775406,120.1546326,16388198,120.3837738,120.3538818,120.3538818
5-23-05,120.9018326,121.1259918,42936937,128.5681,127.2480392,127.2480392
5-24-05,126.2766876,128.0002289,58303921,132.2243958,127.5220184,127.5220184
5-25-05,124.8470459,125.8931198,36251171,130.0027161,129.9180298,129.9180298
5-26-05,128.6677246,129.9927521,27194752,131.3875275,129.1160431,129.1160431
5-27-05,129.1409454,129.7436829,24459538,132.5282593,132.5033417,132.5033417
5-31-05,134.1820526,134.2119446,44640298,138.680191,138.1173096,138.1173096
6-1-05,140.483429,141.071228,70647214,145.8981323,143.462265,143.462265
6-2-05,141.7686157,143.8259125,36082943,144.348938,143.4124603,143.4124603
6-3-05,138.1870422,142.8595276,37705401,144.109848,139.60672,139.60672
6-6-05,140.3887939,140.6677399,45220665,146.3265381,144.9267731,144.9267731
6-7-05,144.6079712,147.9952698,48828337,149.2356262,146.0127106,146.0127106
6-8-05,138.4809418,145.8782196,51594467,146.0475769,139.2580261,139.2580261
6-9-05,139.7561646,141.8283844,33005451,143.7113342,142.6204224,142.6204224
6-10-05,139.4871674,142.9591522,25488380,143.1036072,140.7225342,140.7225342
6-13-05,137.7436981,139.3875427,25702379,141.5643768,140.8470764,140.8470764
6-14-05,138.3563995,138.7748413,20259454,140.0948944,138.6552887,138.6552887
6-15-05,133.2156677,136.9865417,41922750,138.1322479,136.8869171,136.8869171
6-16-05,136.0251465,136.6179199,25018224,138.6303864,138.2019806,138.2019806
6-17-05,137.4348602,138.9790649,20947021,139.6266479,139.6266479,139.6266479
6-20-05,135.3576508,137.5295105,42207011,143.2978821,142.8146973,142.8146973
6-21-05,141.9529266,143.4971313,30378039,144.6079712,143.3825684,143.3825684
6-22-05,143.7960205,144.2941437,21026518,145.6141968,144.109848,144.109848
6-23-05,142.7150726,143.462265,28218174,146.8545532,144.3140717,144.3140717
6-24-05,144.2493134,144.9068604,35675622,148.4436035,148.0699921,148.0699921
6-27-05,146.3813324,148.891922,35739259,151.6665192,151.4822083,151.4822083
6-28-05,150.4361267,152.5681305,38215707,154.0475922,150.4361267,150.4361267
6-29-05,145.5295258,150.6851959,36734576,151.6216888,145.8134613,145.8134613
6-30-05,144.976593,146.6204376,30301955,148.9068604,146.5257874,146.5257874
7-1-05,144.0699921,146.9691315,18524375,147.5668793,145.0812073,145.0812073
7-5-05,144.5731049,145.5046082,15044179,147.4373627,147.3028717,147.3028717
7-6-05,145.1459503,148.0949097,16060574,148.244339,145.2156982,145.2156982
7-7-05,143.7163086,144.1546783,21424203,147.347702,147.2181854,147.2181854
7-8-05,146.4759674,147.5718689,14971106,148.1945343,147.5619049,147.5619049
7-11-05,144.966629,147.6465912,16843498,147.7462158,146.1272736,146.1272736
7-12-05,144.9217987,146.1472015,11773766,146.6503143,145.3452148,145.3452148
7-13-05,145.5046082,145.708847,22961544,149.0612793,148.871994,148.871994
7-14-05,149.4747314,152.0998993,21415370,152.8022614,149.883194,149.883194
7-15-05,149.3302765,150.0575409,16940058,151.1335144,150.0326385,150.0326385
7-18-05,148.3190613,149.4398651,12462137,150.386322,149.2107239,149.2107239
7-19-05,150.3365021,150.4859467,25337416,154.5955353,154.3713837,154.3713837
7-20-05,150.3365021,152.2144623,28728078,155.7213135,155.41745,155.41745
7-21-05,155.0239258,156.4386292,39727151,158.3066254,156.3838348,156.3838348
7-22-05,147.6117096,152.6129761,46948919,154.0475922,150.635376,150.635376
7-25-05,146.9292755,150.6304016,19390007,151.0787201,147.3726044,147.3726044
7-26-05,145.4996338,146.9541779,19707392,148.4436035,147.492157,147.492157
7-27-05,145.6540527,148.3140869,14489909,148.5581665,147.9105988,147.9105988
7-28-05,146.0924072,148.149704,11895621,148.149704,146.2019958,146.2019958
7-29-05,142.9591522,145.5245361,16789295,145.87323,143.3427124,143.3427124
8-1-05,143.512085,143.522049,11367248,145.7038727,145.2605286,145.2605286
8-2-05,145.016449,145.2555542,14635051,149.2007599,149.036377,149.036377
8-3-05,147.2480774,148.4436035,11905659,149.3003845,148.0949097,148.0949097
8-4-05,147.0737305,147.223175,10512255,148.9417267,148.3090973,148.3090973
8-5-05,145.111084,148.1945343,11923927,148.6976471,145.6291504,145.6291504
8-8-05,144.7026215,146.2518158,8997198,147.2729797,145.0812073,145.0812073
8-9-05,143.7163086,145.4348755,11601924,145.7935333,145.2406006,145.2406006
8-10-05,141.9080963,145.1061096,13809568,145.6191864,142.3065948,142.3065948
8-11-05,139.7860413,142.4112091,15086135,142.7549133,141.4946442,141.4946442
8-12-05,140.2941437,141.1509247,13221171,144.5581665,144.3190613,144.3190613
8-15-05,141.3551636,144.358902,16410682,145.8383636,141.4697418,141.4697418
8-16-05,141.140976,141.9080963,14271694,143.357666,142.2916565,142.2916565
8-17-05,141.4697418,142.2219238,7795711,142.749939,142.0176849,142.0176849
8-18-05,136.9865417,137.4398346,23834604,139.7262726,139.472229,139.472229
8-19-05,139.2879181,139.9703522,11127352,140.1994934,139.4772034,139.4772034
8-22-05,136.1646271,140.0948944,13677074,140.2094574,136.4933929,136.4933929
8-23-05,136.5481873,137.5643768,11687042,139.3476868,139.2679901,139.2679901
8-24-05,137.7088318,138.2667389,17250618,141.843338,140.7574005,140.7574005
8-25-05,139.462265,140.7474365,8786009,141.4697418,140.7673645,140.7673645
8-26-05,140.8022461,141.2107086,7538752,141.977829,141.2605286,141.2605286
8-29-05,140.5930176,140.5930176,11850252,144.0201721,143.6864319,143.6864319
8-30-05,142.4062195,143.1584015,9619923,144.214447,143.0986328,143.0986328
8-31-05,141.6490631,143.5768433,10105737,143.7113342,142.4660034,142.4660034
9-1-05,141.967865,142.4211731,5504756,143.2131958,142.5905304,142.5905304
9-2-05,142.6851807,142.720047,6894747,144.4535522,143.6864319,143.6864319
9-6-05,142.864502,143.9604034,8456177,144.1546783,143.0189362,143.0189362
9-7-05,142.1073456,142.4112091,15055220,147.1982574,146.8844452,146.8844452
9-8-05,146.1322632,146.8645172,13276177,149.0812073,147.1434631,147.1434631
9-9-05,147.7262878,148.0849457,8813913,148.9915466,148.986557,148.986557
9-12-05,149.9380035,150.3115997,20850862,155.12854,154.2916718,154.2916718
9-13-05,152.5133362,153.9230652,20677013,157.1758728,155.2580566,155.2580566
9-14-05,149.5893097,153.788559,22636129,156.055069,150.9342651,150.9342651
9-15-05,148.3987579,149.2007599,31048342,152.8022614,150.7449646,150.7449646
9-16-05,149.3751068,151.4423523,15216422,151.6814575,149.5394897,149.5394897
9-19-05,149.7935333,149.9380035,11566994,152.4286652,151.3277893,151.3277893
9-20-05,152.045105,152.5033875,18772100,155.0687714,153.3800964,153.3800964
9-21-05,152.4087372,153.6291656,20315262,156.2941742,155.3676453,155.3676453
9-22-05,154.5058746,155.168396,26110302,159.0139771,155.1036377,155.1036377
9-23-05,155.7113495,155.9155884,17031199,158.0127258,157.0911865,157.0911865
9-26-05,155.6964111,159.1534576,19862973,159.8757477,156.5532074,156.5532074
9-27-05,156.1048737,156.8869476,13797724,158.6104889,156.3838348,156.3838348
9-28-05,152.2294006,156.5233154,16054752,156.9616699,152.4286652,152.4286652
9-29-05,152.4685059,152.767395,11269684,154.7798462,154.2319031,154.2319031
9-30-05,155.5619202,156.5233154,18371203,158.1571808,157.6391296,157.6391296
10-3-05,155.8109894,156.2294159,18389270,159.4573212,158.7449799,158.7449799
10-4-05,154.7898102,159.3776093,18357150,160.0401306,154.9193268,154.9193268
10-5-05,153.4249268,155.7611694,16719234,156.8620453,154.7748718,154.7748718
10-6-05,154.4660187,156.4834595,16047525,156.652832,155.7910614,155.7910614
10-7-05,154.6901855,156.807251,13591353,157.7437439,155.910614,155.910614
10-10-05,153.9977722,156.0700073,11186172,156.8221893,154.7449799,154.7449799
10-11-05,151.8607941,154.7250519,17149240,155.7412415,152.4784698,152.4784698
10-12-05,148.9417267,152.0301514,18682164,153.0214386,149.9230499,149.9230499
10-13-05,144.7972565,150.4361267,21214621,150.4361267,148.1646423,148.1646423
10-14-05,145.7237854,149.3900452,17102063,149.5544281,147.5170746,147.5170746
10-17-05,146.7300262,148.1945343,15190124,152.0301514,151.9305267,151.9305267
10-18-05,150.8047485,151.9105988,14208659,153.4049988,151.0737457,151.0737457
10-19-05,151.4124756,151.4323883,14073956,154.3564301,153.7736206,153.7736206
10-20-05,150.0426025,154.416214,27927689,154.9840851,151.0338898,151.0338898
10-21-05,165.8782501,172.2543488,45956413,172.5681763,169.3153687,169.3153687
10-24-05,170.4560852,171.0438843,18934105,173.997818,173.6740265,173.6740265
10-25-05,170.7898407,172.2443848,13808163,173.0513611,172.8072815,172.8072815
10-26-05,172.4486237,172.493454,17881775,177.3352966,177.0563507,177.0563507
10-27-05,175.1833649,177.6341858,10307290,177.8782654,175.8707886,175.8707886
10-28-05,176.8471375,176.9716644,11851256,178.8047943,178.4162445,178.4162445
10-31-05,179.0837555,179.4473877,28793321,186.675293,185.3751678,185.3751678
11-1-05,183.8160095,185.2356873,32834813,191.2332153,188.9816437,188.9816437
11-2-05,187.8807831,190.1373138,21210003,191.7811584,189.1310883,189.1310883
11-3-05,189.9779205,190.4909973,14952637,192.5682068,192.2543793,192.2543793
11-4-05,192.0053101,194.2618561,17715956,195.1634827,194.4860229,194.4860229
11-7-05,195.342804,196.8123016,19254903,197.9928741,196.7774353,196.7774353
11-8-05,193.5644684,196.3888855,15854204,197.0563812,194.2220154,194.2220154
11-9-05,188.3091736,192.6130371,21012265,193.4200134,188.8670807,188.8670807
11-10-05,188.0102844,188.4735565,18325833,194.9443054,194.8197632,194.8197632
11-11-05,193.6989746,196.8222656,14180754,197.7089386,194.4710693,194.4710693
11-14-05,195.0339661,195.3278656,15674332,198.3664703,197.7438049,197.7438049
11-15-05,194.7450409,196.4536438,17314456,197.7587585,195.6665955,195.6665955
11-16-05,196.3191528,197.3602448,17455583,198.6802979,198.331604,198.331604
11-17-05,199.0190277,200.1497955,18493459,201.1510315,200.9717102,200.9717102
11-18-05,199.1784363,200.9916382,14103867,201.494751,199.3577576,199.3577576
11-21-05,196.0102997,198.8397064,20747677,204.2245178,203.9156799,203.9156799
11-22-05,202.3565216,203.5619965,19263936,207.875824,207.4573975,207.4573975
11-23-05,207.1136932,207.741333,20245602,211.5670013,210.6404724,210.6404724
11-25-05,211.8559113,212.0950165,9716484,213.5744629,213.5097198,213.5097198
11-28-05,210.4312592,214.1074677,22099324,214.8148193,210.9493103,210.9493103
11-29-05,200.3191528,211.4374847,43152743,212.4038544,201.0165405,201.0165405
11-30-05,197.0414429,201.3751984,31310120,203.4623718,201.6989899,201.6989899
12-1-05,203.3826752,203.835968,19562853,206.9443207,206.2718353,206.2718353
12-2-05,206.1572723,207.6915283,15143550,208.9816895,208.0700989,208.0700989
12-5-05,201.3851624,207.721405,20655934,207.9704742,202.1672211,202.1672211
12-6-05,200.0999756,203.5868988,30363987,207.4275055,201.514679,201.514679
12-7-05,198.7599945,202.3216553,23419253,202.5906372,201.3552704,201.3552704
12-8-05,200.568222,201.8932495,17886794,204.5582581,204.5582581,204.5582581
12-9-05,203.5171661,206.7251434,15344099,207.1136932,203.835968,203.835968
12-12-05,204.2095795,206.5408325,13952301,206.8297577,205.5346069,205.5346069
12-13-05,205.0514221,205.4798126,16388800,208.2195435,207.9654999,207.9654999
12-14-05,206.969223,207.741333,13310505,209.0813141,208.6977539,208.6977539
12-15-05,207.4723358,208.7724762,12136922,210.7799377,210.4860535,210.4860535
12-16-05,210.5856781,211.8758392,32783421,215.4424744,214.2718506,214.2718506
12-19-05,209.2705994,215.2930298,44038049,222.2718658,211.5072174,211.5072174
12-20-05,211.5420837,213.131134,20245000,215.2930298,214.067627,214.067627
12-21-05,209.5694885,215.9655151,22527925,217.6143341,212.368988,212.368988
12-22-05,212.1697388,215.0788269,15149773,215.6217957,215.2133331,215.2133331
12-23-05,213.5894165,215.2681274,9224647,215.4424744,214.6604004,214.6604004
12-27-05,210.5906525,215.1236572,13455847,215.1236572,211.5271454,211.5271454
12-28-05,209.8434601,211.3777008,14289159,213.0912781,212.5483246,212.5483246
12-29-05,208.8023529,213.1909027,13943669,213.5645142,209.2905273,209.2905273
12-30-05,206.0974884,207.8559113,15231077,208.3241425,206.6554108,206.6554108
1-3-06,208.3291321,210.4710999,26340763,217.0215454,216.8023682,216.8023682
1-4-06,219.0539246,221.1211853,30687394,223.6417389,221.788681,221.788681
1-5-06,219.9256592,222.1672668,21697624,224.9319,224.7774811,224.7774811
1-6-06,225.7737427,227.5819702,35646914,234.371521,231.960556,231.960556
1-9-06,229.609375,232.3341522,25679694,235.8161011,232.5782471,232.5782471
1-10-06,230.1573181,231.342865,18262396,234.2469788,234.0028992,234.0028992
